MMM,1378872000000,118.71
MMM,1378958400000,118.2
MMM,1379044800000,118.6
MMM,1379304000000,119.23
MMM,1379390400000,119.93
MMM,1379476800000,121.29
MMM,1379563200000,121.57
MMM,1379649600000,120.01
MMM,1379908800000,121.11
MMM,1379995200000,120.8
MMM,1380081600000,120.2
MMM,1380168000000,120.66
MMM,1380254400000,120.22
MMM,1380513600000,119.41
MMM,1380600000000,119.62
MMM,1380686400000,119.2
MMM,1380772800000,118.55
MMM,1380859200000,119.4
MMM,1381118400000,118.69
MMM,1381204800000,117.16
MMM,1381291200000,117.57
MMM,1381377600000,119.34
MMM,1381464000000,120.72
MMM,1381723200000,121.4
MMM,1381809600000,119.82
MMM,1381896000000,120.94
MMM,1381982400000,122.62
MMM,1382068800000,122.84
MMM,1382328000000,123.25
MMM,1382414400000,123.8
MMM,1382500800000,123.2
MMM,1382587200000,123.49
MMM,1382673600000,124.42
MMM,1382932800000,124.92
MMM,1383019200000,125.28
MMM,1383105600000,124.79
MMM,1383192000000,125.85
MMM,1383278400000,125.9
MMM,1383541200000,126.32
MMM,1383627600000,126.12
MMM,1383714000000,127.13
MMM,1383800400000,126.41
MMM,1383886800000,127.99
MMM,1384146000000,127.95
MMM,1384232400000,128.36
MMM,1384318800000,128.59
MMM,1384405200000,129.79
MMM,1384491600000,129.85
MMM,1384750800000,130.13
MMM,1384837200000,130.05
MMM,1384923600000,129.18
MMM,1385010000000,130.35
MMM,1385096400000,131.02
MMM,1385355600000,131.23
MMM,1385442000000,132.15
MMM,1385528400000,133.5
MMM,1385701200000,133.51
MMM,1385960400000,127.68
MMM,1386046800000,126.6
MMM,1386133200000,126.46
MMM,1386219600000,126.83
MMM,1386306000000,128.61
MMM,1386565200000,128.57
MMM,1386651600000,127.55
MMM,1386738000000,126.77
MMM,1386824400000,126.58
MMM,1386910800000,126.43
MMM,1387170000000,127.66
MMM,1387256400000,131.39
MMM,1387342800000,135.8
MMM,1387429200000,136.41
MMM,1387515600000,136.72
MMM,1387774800000,136.8
MMM,1387861200000,136.99
MMM,1388034000000,138.29
MMM,1388120400000,139.35
MMM,1388379600000,139.42
MMM,1388466000000,140.25
MMM,1388638800000,138.13
MMM,1388725200000,138.45
MMM,1388984400000,137.63
MMM,1389070800000,137.65
MMM,1389157200000,136.63
MMM,1389243600000,136.45
MMM,1389330000000,136.18
MMM,1389589200000,134.68
MMM,1389675600000,137.41
MMM,1389762000000,138.44
MMM,1389848400000,138.16
MMM,1389934800000,137.31
MMM,1390280400000,136.99
MMM,1390366800000,136.48
MMM,1390453200000,134.71
MMM,1390539600000,130.22
MMM,1390798800000,128.96
MMM,1390885200000,129.81
MMM,1390971600000,130.25
MMM,1391058000000,128.05
MMM,1391144400000,128.19
MMM,1391403600000,123.9
MMM,1391490000000,126.72
MMM,1391576400000,127.36
MMM,1391662800000,128.9
MMM,1391749200000,130.33
MMM,1392008400000,129.7
MMM,1392094800000,130.98
MMM,1392181200000,130.44
MMM,1392267600000,130.14
MMM,1392354000000,132.12
MMM,1392699600000,131.8
MMM,1392786000000,130.56
MMM,1392872400000,131.56
MMM,1392958800000,131.57
MMM,1393218000000,132.2
MMM,1393304400000,132.93
MMM,1393390800000,132.86
MMM,1393477200000,134.34
MMM,1393563600000,134.73
MMM,1393822800000,132.21
MMM,1393909200000,132.68
MMM,1393995600000,133.85
MMM,1394082000000,134.08
MMM,1394168400000,134.11
MMM,1394424000000,133.56
MMM,1394510400000,132.51
MMM,1394596800000,132.57
MMM,1394683200000,130.81
MMM,1394769600000,129.83
MMM,1395028800000,132.27
MMM,1395115200000,132.74
MMM,1395201600000,131.23
MMM,1395288000000,132.43
