WBAI,1385010000000,13.0
WBAI,1385096400000,20.01
WBAI,1385355600000,20.31
WBAI,1385442000000,20.03
WBAI,1385528400000,20.8
WBAI,1385701200000,20.22
WBAI,1385960400000,20.66
WBAI,1386046800000,20.23
WBAI,1386133200000,20.19
WBAI,1386219600000,20.36
WBAI,1386306000000,24.33
WBAI,1386565200000,26.4
WBAI,1386651600000,26.19
WBAI,1386738000000,24.86
WBAI,1386824400000,27.17
WBAI,1386910800000,31.57
WBAI,1387170000000,27.8
WBAI,1387256400000,27.25
WBAI,1387342800000,28.34
WBAI,1387429200000,28.6
WBAI,1387515600000,29.93
WBAI,1387774800000,31.06
WBAI,1387861200000,33.55
WBAI,1388034000000,34.59
WBAI,1388120400000,34.84
WBAI,1388379600000,37.5
WBAI,1388466000000,35.37
WBAI,1388638800000,37.21
WBAI,1388725200000,35.4
WBAI,1388984400000,34.86
WBAI,1389070800000,34.05
WBAI,1389157200000,34.87
WBAI,1389243600000,33.46
WBAI,1389330000000,32.72
WBAI,1389589200000,34.24
WBAI,1389675600000,37.18
WBAI,1389762000000,41.89
WBAI,1389848400000,38.45
WBAI,1389934800000,40.73
WBAI,1390280400000,43.55
WBAI,1390366800000,44.37
WBAI,1390453200000,39.74
WBAI,1390539600000,37.79
WBAI,1390798800000,34.91
WBAI,1390885200000,41.0
WBAI,1390971600000,39.82
WBAI,1391058000000,41.34
WBAI,1391144400000,41.875
WBAI,1391403600000,39.56
WBAI,1391490000000,38.48
WBAI,1391576400000,36.97
WBAI,1391662800000,38.12
WBAI,1391749200000,39.7
WBAI,1392008400000,40.8
WBAI,1392094800000,40.51
WBAI,1392181200000,42.0
WBAI,1392267600000,41.84
WBAI,1392354000000,41.68
WBAI,1392699600000,44.97
WBAI,1392786000000,46.25
WBAI,1392872400000,47.0
WBAI,1392958800000,48.0
WBAI,1393218000000,45.77
WBAI,1393304400000,43.8
WBAI,1393390800000,45.97
WBAI,1393477200000,46.49
WBAI,1393563600000,44.3
WBAI,1393822800000,45.88
WBAI,1393909200000,45.55
WBAI,1393995600000,46.5
WBAI,1394082000000,51.37
WBAI,1394168400000,49.5
WBAI,1394424000000,47.21
WBAI,1394510400000,44.81
WBAI,1394596800000,42.84
WBAI,1394683200000,41.0
WBAI,1394769600000,41.43
WBAI,1395028800000,40.52
WBAI,1395115200000,43.76
WBAI,1395201600000,44.44
WBAI,1395288000000,42.36
WBAI,1395374400000,43.58
WBAI,1395633600000,41.53
WBAI,1395720000000,40.87
WBAI,1395806400000,37.82
WBAI,1395892800000,34.68
WBAI,1395979200000,36.9
WBAI,1396238400000,36.9
WBAI,1396324800000,39.26
WBAI,1396411200000,40.01
WBAI,1396497600000,38.11
WBAI,1396584000000,36.87
WBAI,1396843200000,34.6
WBAI,1396929600000,37.7
WBAI,1397016000000,36.7
WBAI,1397102400000,34.09
WBAI,1397188800000,33.77
WBAI,1397448000000,35.09
WBAI,1397534400000,35.87
WBAI,1397620800000,35.66
WBAI,1397707200000,36.51
WBAI,1398052800000,36.86
WBAI,1398139200000,38.13
WBAI,1398225600000,35.74
WBAI,1398312000000,36.02
WBAI,1398398400000,33.51
WBAI,1398657600000,32.54
WBAI,1398744000000,30.8
WBAI,1398830400000,31.7
WBAI,1398916800000,32.48
WBAI,1399003200000,34.54
WBAI,1399262400000,35.05
WBAI,1399348800000,33.68
WBAI,1399435200000,28.61
WBAI,1399521600000,30.53
WBAI,1399608000000,30.93
WBAI,1399867200000,33.77
WBAI,1399953600000,31.81
WBAI,1400040000000,32.59
WBAI,1400126400000,31.04
WBAI,1400212800000,31.14
WBAI,1400472000000,33.38
WBAI,1400558400000,32.2
WBAI,1400644800000,32.78
WBAI,1400731200000,35.64
WBAI,1400817600000,34.59
WBAI,1401163200000,33.97
WBAI,1401249600000,33.95
WBAI,1401336000000,33.71
WBAI,1401422400000,32.62
WBAI,1401681600000,32.78
WBAI,1401768000000,33.61
WBAI,1401854400000,33.04
WBAI,1401940800000,34.0
WBAI,1402027200000,33.98
WBAI,1402286400000,35.05
WBAI,1402372800000,35.61
WBAI,1402459200000,37.96
WBAI,1402545600000,36.79
WBAI,1402632000000,35.21
WBAI,1402891200000,33.52
WBAI,1402977600000,32.84
WBAI,1403064000000,31.87
WBAI,1403150400000,33.04
WBAI,1403236800000,33.74
WBAI,1403496000000,36.35
WBAI,1403582400000,36.35
WBAI,1403668800000,37.05
WBAI,1403755200000,36.87
WBAI,1403841600000,36.35
WBAI,1404100800000,37.0
WBAI,1404187200000,37.01
WBAI,1404273600000,35.22
WBAI,1404360000000,34.41
WBAI,1404705600000,33.57
WBAI,1404792000000,33.07
WBAI,1404878400000,33.1
WBAI,1404964800000,33.23
WBAI,1405051200000,33.26
WBAI,1405310400000,33.62
WBAI,1405396800000,33.76
WBAI,1405483200000,34.26
